Country,Region/State,City,"Zip/Postal Code From","Zip/Postal Code To",Weight>,Weight<=,"Shipping Price","Shipping Method",Discount
EST,*,*,*,,39,40,59.004,"""""""DHL Express""""""",""
EST,*,*,*,,40,41,60.228,"""""""DHL Express""""""",""
EST,*,*,*,,41,42,61.464,"""""""DHL Express""""""",""
EST,*,*,*,,42,43,62.688,"""""""DHL Express""""""",""
EST,*,*,*,,43,44,63.924,"""""""DHL Express""""""",""
EST,*,*,*,,44,45,65.148,"""""""DHL Express""""""",""
EST,*,*,*,,45,46,66.384,"""""""DHL Express""""""",""
EST,*,*,*,,45,60,56.488,"""""""DHL Parcel Economy""""""",""
EST,*,*,*,,46,47,67.608,"""""""DHL Express""""""",""
EST,*,*,*,,47,48,68.844,"""""""DHL Express""""""",""
EST,*,*,*,,48,49,70.068,"""""""DHL Express""""""",""
EST,*,*,*,,49,50,71.304,"""""""DHL Express""""""",""
EST,*,*,*,,50,51,72.792,"""""""DHL Express""""""",""
EST,*,*,*,,51,52,74.28,"""""""DHL Express""""""",""
EST,*,*,*,,52,53,75.768,"""""""DHL Express""""""",""
EST,*,*,*,,53,54,77.256,"""""""DHL Express""""""",""
EST,*,*,*,,54,55,78.744,"""""""DHL Express""""""",""
EST,*,*,*,,55,56,80.232,"""""""DHL Express""""""",""
EST,*,*,*,,56,57,81.72,"""""""DHL Express""""""",""
EST,*,*,*,,57,58,83.208,"""""""DHL Express""""""",""
EST,*,*,*,,58,59,84.696,"""""""DHL Express""""""",""
EST,*,*,*,,59,60,86.184,"""""""DHL Express""""""",""
EST,*,*,*,,60,61,87.672,"""""""DHL Express""""""",""
EST,*,*,*,,60,75,70.61,"""""""DHL Parcel Economy""""""",""
EST,*,*,*,,61,62,89.16,"""""""DHL Express""""""",""
EST,*,*,*,,62,63,90.648,"""""""DHL Express""""""",""
EST,*,*,*,,63,64,92.136,"""""""DHL Express""""""",""
EST,*,*,*,,64,65,93.624,"""""""DHL Express""""""",""
EST,*,*,*,,65,66,95.112,"""""""DHL Express""""""",""
EST,*,*,*,,66,67,96.6,"""""""DHL Express""""""",""
EST,*,*,*,,67,68,98.088,"""""""DHL Express""""""",""
EST,*,*,*,,68,69,99.576,"""""""DHL Express""""""",""
EST,*,*,*,,69,70,101.064,"""""""DHL Express""""""",""
FIN,*,*,*,,0,0.5,23.604,"""""""DHL Express""""""",""
FIN,*,*,*,,0,15,21.666,"""""""DHL Parcel Economy""""""",""
FIN,*,*,*,,0.5,1,25.044,"""""""DHL Express""""""",""
FIN,*,*,*,,1,1.5,26.472,"""""""DHL Express""""""",""
FIN,*,*,*,,1.5,2,27.912,"""""""DHL Express""""""",""
FIN,*,*,*,,2,2.5,29.352,"""""""DHL Express""""""",""
FIN,*,*,*,,2.5,3,30.648,"""""""DHL Express""""""",""
FIN,*,*,*,,3,3.5,31.956,"""""""DHL Express""""""",""
FIN,*,*,*,,3.5,4,33.264,"""""""DHL Express""""""",""
FIN,*,*,*,,4,4.5,34.56,"""""""DHL Express""""""",""
FIN,*,*,*,,4.5,5,35.868,"""""""DHL Express""""""",""
FIN,*,*,*,,5,5.5,36.984,"""""""DHL Express""""""",""
FIN,*,*,*,,5.5,6,38.112,"""""""DHL Express""""""",""
FIN,*,*,*,,6,6.5,39.24,"""""""DHL Express""""""",""
FIN,*,*,*,,6.5,7,40.356,"""""""DHL Express""""""",""
FIN,*,*,*,,7,7.5,41.484,"""""""DHL Express""""""",""
FIN,*,*,*,,7.5,8,42.6,"""""""DHL Express""""""",""
FIN,*,*,*,,8,8.5,43.728,"""""""DHL Express""""""",""
FIN,*,*,*,,8.5,9,44.844,"""""""DHL Express""""""",""
FIN,*,*,*,,9,9.5,45.972,"""""""DHL Express""""""",""
FIN,*,*,*,,9.5,10,47.088,"""""""DHL Express""""""",""
FIN,*,*,*,,10,11,44.772,"""""""DHL Express""""""",""
FIN,*,*,*,,11,12,46.176,"""""""DHL Express""""""",""
FIN,*,*,*,,12,13,47.568,"""""""DHL Express""""""",""
FIN,*,*,*,,13,14,48.96,"""""""DHL Express""""""",""
FIN,*,*,*,,14,15,50.364,"""""""DHL Express""""""",""
FIN,*,*,*,,15,16,51.756,"""""""DHL Express""""""",""
FIN,*,*,*,,15,30,43.332,"""""""DHL Parcel Economy""""""",""
FIN,*,*,*,,16,17,53.16,"""""""DHL Express""""""",""
FIN,*,*,*,,17,18,54.552,"""""""DHL Express""""""",""
FIN,*,*,*,,18,19,55.956,"""""""DHL Express""""""",""
FIN,*,*,*,,19,20,57.348,"""""""DHL Express""""""",""
FIN,*,*,*,,20,21,59.076,"""""""DHL Express""""""",""
FIN,*,*,*,,21,22,60.816,"""""""DHL Express""""""",""
FIN,*,*,*,,22,23,62.544,"""""""DHL Express""""""",""
FIN,*,*,*,,23,24,64.272,"""""""DHL Express""""""",""
FIN,*,*,*,,24,25,66,"""""""DHL Express""""""",""
FIN,*,*,*,,25,26,67.74,"""""""DHL Express""""""",""
FIN,*,*,*,,26,27,69.468,"""""""DHL Express""""""",""
FIN,*,*,*,,27,28,71.196,"""""""DHL Express""""""",""
FIN,*,*,*,,28,29,72.924,"""""""DHL Express""""""",""
FIN,*,*,*,,29,30,74.664,"""""""DHL Express""""""",""
FIN,*,*,*,,30,31,76.248,"""""""DHL Express""""""",""
FIN,*,*,*,,30,45,64.998,"""""""DHL Parcel Economy""""""",""
FIN,*,*,*,,31,32,77.844,"""""""DHL Express""""""",""
FIN,*,*,*,,32,33,79.44,"""""""DHL Express""""""",""
FIN,*,*,*,,33,34,81.036,"""""""DHL Express""""""",""
FIN,*,*,*,,34,35,82.632,"""""""DHL Express""""""",""
FIN,*,*,*,,35,36,82.632,"""""""DHL Express""""""",""
FIN,*,*,*,,36,37,85.824,"""""""DHL Express""""""",""
FIN,*,*,*,,37,38,87.42,"""""""DHL Express""""""",""
FIN,*,*,*,,38,39,89.004,"""""""DHL Express""""""",""
FIN,*,*,*,,39,40,90.6,"""""""DHL Express""""""",""
FIN,*,*,*,,40,41,92.196,"""""""DHL Express""""""",""
FIN,*,*,*,,41,42,93.792,"""""""DHL Express""""""",""
FIN,*,*,*,,42,43,95.388,"""""""DHL Express""""""",""
FIN,*,*,*,,43,44,96.984,"""""""DHL Express""""""",""
FIN,*,*,*,,44,45,98.58,"""""""DHL Express""""""",""
FIN,*,*,*,,45,46,100.176,"""""""DHL Express""""""",""
FIN,*,*,*,,45,60,86.664,"""""""DHL Parcel Economy""""""",""
FIN,*,*,*,,46,47,101.76,"""""""DHL Express""""""",""
FIN,*,*,*,,47,48,103.356,"""""""DHL Express""""""",""
FIN,*,*,*,,48,49,104.952,"""""""DHL Express""""""",""
FIN,*,*,*,,49,50,106.548,"""""""DHL Express""""""",""
FIN,*,*,*,,50,51,109.572,"""""""DHL Express""""""",""
FIN,*,*,*,,51,52,112.596,"""""""DHL Express""""""",""
FIN,*,*,*,,52,53,115.62,"""""""DHL Express""""""",""
FIN,*,*,*,,53,54,118.632,"""""""DHL Express""""""",""
FIN,*,*,*,,54,55,121.656,"""""""DHL Express""""""",""
FIN,*,*,*,,55,56,124.68,"""""""DHL Express""""""",""
FIN,*,*,*,,56,57,127.704,"""""""DHL Express""""""",""
FIN,*,*,*,,57,58,130.728,"""""""DHL Express""""""",""
FIN,*,*,*,,58,59,133.752,"""""""DHL Express""""""",""
FIN,*,*,*,,59,60,136.764,"""""""DHL Express""""""",""
FIN,*,*,*,,60,61,139.788,"""""""DHL Express""""""",""
FIN,*,*,*,,60,75,108.33,"""""""DHL Parcel Economy""""""",""
FIN,*,*,*,,61,62,142.812,"""""""DHL Express""""""",""
FIN,*,*,*,,62,63,145.836,"""""""DHL Express""""""",""
FIN,*,*,*,,63,64,148.86,"""""""DHL Express""""""",""
FIN,*,*,*,,64,65,151.872,"""""""DHL Express""""""",""
FIN,*,*,*,,65,66,154.896,"""""""DHL Express""""""",""
FIN,*,*,*,,66,67,157.92,"""""""DHL Express""""""",""
FIN,*,*,*,,67,68,160.944,"""""""DHL Express""""""",""
FIN,*,*,*,,68,69,163.968,"""""""DHL Express""""""",""
FIN,*,*,*,,69,70,166.992,"""""""DHL Express""""""",""
FRA,*,*,*,,0,0.5,20.364,"""""""DHL Express""""""",""
FRA,*,*,*,,0,15,12.0405,"""""""DHL Parcel Economy""""""",""
FRA,*,*,*,,0.5,1,21.672,"""""""DHL Express""""""",""
FRA,*,*,*,,1,1.5,22.98,"""""""DHL Express""""""",""
FRA,*,*,*,,1.5,2,24.276,"""""""DHL Express""""""",""
FRA,*,*,*,,2,2.5,25.584,"""""""DHL Express""""""",""
FRA,*,*,*,,2.5,3,26.892,"""""""DHL Express""""""",""
FRA,*,*,*,,3,3.5,28.188,"""""""DHL Express""""""",""
FRA,*,*,*,,3.5,4,29.496,"""""""DHL Express""""""",""
FRA,*,*,*,,4,4.5,30.804,"""""""DHL Express""""""",""
FRA,*,*,*,,4.5,5,32.1,"""""""DHL Express""""""",""
FRA,*,*,*,,5,5.5,32.628,"""""""DHL Express""""""",""
FRA,*,*,*,,5.5,6,33.156,"""""""DHL Express""""""",""
FRA,*,*,*,,6,6.5,33.684,"""""""DHL Express""""""",""
FRA,*,*,*,,6.5,7,34.212,"""""""DHL Express""""""",""
FRA,*,*,*,,7,7.5,34.74,"""""""DHL Express""""""",""
FRA,*,*,*,,7.5,8,35.268,"""""""DHL Express""""""",""
FRA,*,*,*,,8,8.5,35.796,"""""""DHL Express""""""",""
FRA,*,*,*,,8.5,9,36.324,"""""""DHL Express""""""",""
FRA,*,*,*,,9,9.5,36.852,"""""""DHL Express""""""",""
FRA,*,*,*,,9.5,10,37.392,"""""""DHL Express""""""",""
FRA,*,*,*,,10,11,35.508,"""""""DHL Express""""""",""
FRA,*,*,*,,11,12,36.576,"""""""DHL Express""""""",""
FRA,*,*,*,,12,13,37.632,"""""""DHL Express""""""",""
FRA,*,*,*,,13,14,38.7,"""""""DHL Express""""""",""
FRA,*,*,*,,14,15,39.768,"""""""DHL Express""""""",""
FRA,*,*,*,,15,16,40.824,"""""""DHL Express""""""",""
FRA,*,*,*,,15,30,24.081,"""""""DHL Parcel Economy""""""",""
FRA,*,*,*,,16,17,41.892,"""""""DHL Express""""""",""
FRA,*,*,*,,17,18,42.948,"""""""DHL Express""""""",""
FRA,*,*,*,,18,19,44.016,"""""""DHL Express""""""",""
FRA,*,*,*,,19,20,45.072,"""""""DHL Express""""""",""
FRA,*,*,*,,20,21,45.984,"""""""DHL Express""""""",""
FRA,*,*,*,,21,22,46.896,"""""""DHL Express""""""",""
FRA,*,*,*,,22,23,47.808,"""""""DHL Express""""""",""
FRA,*,*,*,,23,24,48.72,"""""""DHL Express""""""",""
FRA,*,*,*,,24,25,49.632,"""""""DHL Express""""""",""
FRA,*,*,*,,25,26,50.544,"""""""DHL Express""""""",""
FRA,*,*,*,,26,27,51.456,"""""""DHL Express""""""",""
FRA,*,*,*,,27,28,52.368,"""""""DHL Express""""""",""
FRA,*,*,*,,28,29,53.28,"""""""DHL Express""""""",""
FRA,*,*,*,,29,30,54.192,"""""""DHL Express""""""",""
FRA,*,*,*,,30,31,55.416,"""""""DHL Express""""""",""
FRA,*,*,*,,30,45,36.1215,"""""""DHL Parcel Economy""""""",""
FRA,*,*,*,,31,32,56.652,"""""""DHL Express""""""",""
FRA,*,*,*,,32,33,57.876,"""""""DHL Express""""""",""
FRA,*,*,*,,33,34,59.112,"""""""DHL Express""""""",""
FRA,*,*,*,,34,35,60.336,"""""""DHL Express""""""",""
FRA,*,*,*,,35,36,60.336,"""""""DHL Express""""""",""
FRA,*,*,*,,36,37,62.796,"""""""DHL Express""""""",""
FRA,*,*,*,,37,38,64.032,"""""""DHL Express""""""",""
FRA,*,*,*,,38,39,65.256,"""""""DHL Express""""""",""
FRA,*,*,*,,39,40,66.492,"""""""DHL Express""""""",""
FRA,*,*,*,,40,41,67.716,"""""""DHL Express""""""",""
FRA,*,*,*,,41,42,68.952,"""""""DHL Express""""""",""
FRA,*,*,*,,42,43,70.176,"""""""DHL Express""""""",""
FRA,*,*,*,,43,44,71.412,"""""""DHL Express""""""",""
FRA,*,*,*,,44,45,72.636,"""""""DHL Express""""""",""
FRA,*,*,*,,45,46,73.872,"""""""DHL Express""""""",""
FRA,*,*,*,,45,60,48.162,"""""""DHL Parcel Economy""""""",""
FRA,*,*,*,,46,47,75.096,"""""""DHL Express""""""",""
FRA,*,*,*,,47,48,76.332,"""""""DHL Express""""""",""
FRA,*,*,*,,48,49,77.556,"""""""DHL Express""""""",""
FRA,*,*,*,,49,50,78.792,"""""""DHL Express""""""",""
FRA,*,*,*,,50,51,81.036,"""""""DHL Express""""""",""
FRA,*,*,*,,51,52,83.28,"""""""DHL Express""""""",""
FRA,*,*,*,,52,53,85.536,"""""""DHL Express""""""",""
FRA,*,*,*,,53,54,87.78,"""""""DHL Express""""""",""
FRA,*,*,*,,54,55,90.024,"""""""DHL Express""""""",""
FRA,*,*,*,,55,56,92.28,"""""""DHL Express""""""",""
FRA,*,*,*,,56,57,94.524,"""""""DHL Express""""""",""
FRA,*,*,*,,57,58,96.768,"""""""DHL Express""""""",""
FRA,*,*,*,,58,59,99.012,"""""""DHL Express""""""",""
FRA,*,*,*,,59,60,101.268,"""""""DHL Express""""""",""
FRA,*,*,*,,60,61,103.512,"""""""DHL Express""""""",""
FRA,*,*,*,,60,75,60.2025,"""""""DHL Parcel Economy""""""",""
FRA,*,*,*,,61,62,105.756,"""""""DHL Express""""""",""
FRA,*,*,*,,62,63,108.012,"""""""DHL Express""""""",""
FRA,*,*,*,,63,64,110.256,"""""""DHL Express""""""",""
FRA,*,*,*,,64,65,112.5,"""""""DHL Express""""""",""
FRA,*,*,*,,65,66,114.744,"""""""DHL Express""""""",""
FRA,*,*,*,,66,67,117,"""""""DHL Express""""""",""
FRA,*,*,*,,67,68,119.244,"""""""DHL Express""""""",""
FRA,*,*,*,,68,69,121.488,"""""""DHL Express""""""",""
FRA,*,*,*,,69,70,123.744,"""""""DHL Express""""""",""
FRA,*,*,10%,,0,0.5,19.356,"""""""DHL Express""""""",""
FRA,*,*,10%,,0.5,1,20.532,"""""""DHL Express""""""",""
FRA,*,*,10%,,1,1.5,21.708,"""""""DHL Express""""""",""
FRA,*,*,10%,,1.5,2,22.872,"""""""DHL Express""""""",""
FRA,*,*,10%,,2,2.5,24.048,"""""""DHL Express""""""",""
FRA,*,*,10%,,2.5,3,25.224,"""""""DHL Express""""""",""
FRA,*,*,10%,,3,3.5,26.388,"""""""DHL Express""""""",""
FRA,*,*,10%,,3.5,4,27.564,"""""""DHL Express""""""",""
FRA,*,*,10%,,4,4.5,28.74,"""""""DHL Express""""""",""
FRA,*,*,10%,,4.5,5,29.904,"""""""DHL Express""""""",""
FRA,*,*,10%,,5,5.5,30.54,"""""""DHL Express""""""",""
FRA,*,*,10%,,5.5,6,31.164,"""""""DHL Express""""""",""
FRA,*,*,10%,,6,6.5,31.788,"""""""DHL Express""""""",""
FRA,*,*,10%,,6.5,7,32.412,"""""""DHL Express""""""",""
FRA,*,*,10%,,7,7.5,33.048,"""""""DHL Express""""""",""
FRA,*,*,10%,,7.5,8,33.672,"""""""DHL Express""""""",""
FRA,*,*,10%,,8,8.5,34.296,"""""""DHL Express""""""",""
FRA,*,*,10%,,8.5,9,34.932,"""""""DHL Express""""""",""
FRA,*,*,10%,,9,9.5,35.556,"""""""DHL Express""""""",""
FRA,*,*,10%,,9.5,10,36.18,"""""""DHL Express""""""",""
FRA,*,*,10%,,10,11,33.948,"""""""DHL Express""""""",""
FRA,*,*,10%,,11,12,34.56,"""""""DHL Express""""""",""
FRA,*,*,10%,,12,13,35.16,"""""""DHL Express""""""",""
FRA,*,*,10%,,13,14,35.772,"""""""DHL Express""""""",""
FRA,*,*,10%,,14,15,36.372,"""""""DHL Express""""""",""
FRA,*,*,10%,,15,16,36.984,"""""""DHL Express""""""",""
FRA,*,*,10%,,16,17,37.596,"""""""DHL Express""""""",""
FRA,*,*,10%,,17,18,38.196,"""""""DHL Express""""""",""
FRA,*,*,10%,,18,19,38.808,"""""""DHL Express""""""",""
FRA,*,*,10%,,19,20,39.408,"""""""DHL Express""""""",""
FRA,*,*,10%,,20,21,40.14,"""""""DHL Express""""""",""
FRA,*,*,10%,,21,22,40.872,"""""""DHL Express""""""",""
FRA,*,*,10%,,22,23,41.604,"""""""DHL Express""""""",""
FRA,*,*,10%,,23,24,42.324,"""""""DHL Express""""""",""
FRA,*,*,10%,,24,25,43.056,"""""""DHL Express""""""",""
FRA,*,*,10%,,25,26,43.788,"""""""DHL Express""""""",""
FRA,*,*,10%,,26,27,44.52,"""""""DHL Express""""""",""
FRA,*,*,10%,,27,28,45.24,"""""""DHL Express""""""",""
FRA,*,*,10%,,28,29,45.972,"""""""DHL Express""""""",""
FRA,*,*,10%,,29,30,46.704,"""""""DHL Express""""""",""
FRA,*,*,10%,,30,31,47.928,"""""""DHL Express""""""",""
FRA,*,*,10%,,31,32,49.164,"""""""DHL Express""""""",""
FRA,*,*,10%,,32,33,50.388,"""""""DHL Express""""""",""
FRA,*,*,10%,,33,34,51.624,"""""""DHL Express""""""",""
FRA,*,*,10%,,34,35,52.848,"""""""DHL Express""""""",""
FRA,*,*,10%,,35,36,52.848,"""""""DHL Express""""""",""
FRA,*,*,10%,,36,37,55.308,"""""""DHL Express""""""",""
FRA,*,*,10%,,37,38,56.544,"""""""DHL Express""""""",""
FRA,*,*,10%,,38,39,57.768,"""""""DHL Express""""""",""
FRA,*,*,10%,,39,40,59.004,"""""""DHL Express""""""",""
FRA,*,*,10%,,40,41,60.228,"""""""DHL Express""""""",""
FRA,*,*,10%,,41,42,61.464,"""""""DHL Express""""""",""
FRA,*,*,10%,,42,43,62.688,"""""""DHL Express""""""",""
FRA,*,*,10%,,43,44,63.924,"""""""DHL Express""""""",""
FRA,*,*,10%,,44,45,65.148,"""""""DHL Express""""""",""
FRA,*,*,10%,,45,46,66.384,"""""""DHL Express""""""",""
FRA,*,*,10%,,46,47,67.608,"""""""DHL Express""""""",""
FRA,*,*,10%,,47,48,68.844,"""""""DHL Express""""""",""
FRA,*,*,10%,,48,49,70.068,"""""""DHL Express""""""",""
FRA,*,*,10%,,49,50,71.304,"""""""DHL Express""""""",""
FRA,*,*,10%,,50,51,72.792,"""""""DHL Express""""""",""
FRA,*,*,10%,,51,52,74.28,"""""""DHL Express""""""",""
FRA,*,*,10%,,52,53,75.768,"""""""DHL Express""""""",""
FRA,*,*,10%,,53,54,77.256,"""""""DHL Express""""""",""
FRA,*,*,10%,,54,55,78.744,"""""""DHL Express""""""",""
FRA,*,*,10%,,55,56,80.232,"""""""DHL Express""""""",""
FRA,*,*,10%,,56,57,81.72,"""""""DHL Express""""""",""
FRA,*,*,10%,,57,58,83.208,"""""""DHL Express""""""",""
FRA,*,*,10%,,58,59,84.696,"""""""DHL Express""""""",""
FRA,*,*,10%,,59,60,86.184,"""""""DHL Express""""""",""
FRA,*,*,10%,,60,61,87.672,"""""""DHL Express""""""",""
FRA,*,*,10%,,61,62,89.16,"""""""DHL Express""""""",""
FRA,*,*,10%,,62,63,90.648,"""""""DHL Express""""""",""
FRA,*,*,10%,,63,64,92.136,"""""""DHL Express""""""",""
FRA,*,*,10%,,64,65,93.624,"""""""DHL Express""""""",""
FRA,*,*,10%,,65,66,95.112,"""""""DHL Express""""""",""
FRA,*,*,10%,,66,67,96.6,"""""""DHL Express""""""",""
FRA,*,*,10%,,67,68,98.088,"""""""DHL Express""""""",""
FRA,*,*,10%,,68,69,99.576,"""""""DHL Express""""""",""
FRA,*,*,10%,,69,70,101.064,"""""""DHL Express""""""",""
FRA,*,*,14%,,0,0.5,19.356,"""""""DHL Express""""""",""
FRA,*,*,14%,,0.5,1,20.532,"""""""DHL Express""""""",""
FRA,*,*,14%,,1,1.5,21.708,"""""""DHL Express""""""",""
FRA,*,*,14%,,1.5,2,22.872,"""""""DHL Express""""""",""
FRA,*,*,14%,,2,2.5,24.048,"""""""DHL Express""""""",""
FRA,*,*,14%,,2.5,3,25.224,"""""""DHL Express""""""",""
FRA,*,*,14%,,3,3.5,26.388,"""""""DHL Express""""""",""
FRA,*,*,14%,,3.5,4,27.564,"""""""DHL Express""""""",""
FRA,*,*,14%,,4,4.5,28.74,"""""""DHL Express""""""",""
FRA,*,*,14%,,4.5,5,29.904,"""""""DHL Express""""""",""
FRA,*,*,14%,,5,5.5,30.54,"""""""DHL Express""""""",""
FRA,*,*,14%,,5.5,6,31.164,"""""""DHL Express""""""",""
FRA,*,*,14%,,6,6.5,31.788,"""""""DHL Express""""""",""
FRA,*,*,14%,,6.5,7,32.412,"""""""DHL Express""""""",""
FRA,*,*,14%,,7,7.5,33.048,"""""""DHL Express""""""",""
FRA,*,*,14%,,7.5,8,33.672,"""""""DHL Express""""""",""
FRA,*,*,14%,,8,8.5,34.296,"""""""DHL Express""""""",""
FRA,*,*,14%,,8.5,9,34.932,"""""""DHL Express""""""",""
FRA,*,*,14%,,9,9.5,35.556,"""""""DHL Express""""""",""
FRA,*,*,14%,,9.5,10,36.18,"""""""DHL Express""""""",""
FRA,*,*,14%,,10,11,33.948,"""""""DHL Express""""""",""
FRA,*,*,14%,,11,12,34.56,"""""""DHL Express""""""",""
FRA,*,*,14%,,12,13,35.16,"""""""DHL Express""""""",""
FRA,*,*,14%,,13,14,35.772,"""""""DHL Express""""""",""
FRA,*,*,14%,,14,15,36.372,"""""""DHL Express""""""",""
FRA,*,*,14%,,15,16,36.984,"""""""DHL Express""""""",""
FRA,*,*,14%,,16,17,37.596,"""""""DHL Express""""""",""
FRA,*,*,14%,,17,18,38.196,"""""""DHL Express""""""",""
FRA,*,*,14%,,18,19,38.808,"""""""DHL Express""""""",""
FRA,*,*,14%,,19,20,39.408,"""""""DHL Express""""""",""
FRA,*,*,14%,,20,21,40.14,"""""""DHL Express""""""",""
FRA,*,*,14%,,21,22,40.872,"""""""DHL Express""""""",""
FRA,*,*,14%,,22,23,41.604,"""""""DHL Express""""""",""
FRA,*,*,14%,,23,24,42.324,"""""""DHL Express""""""",""
FRA,*,*,14%,,24,25,43.056,"""""""DHL Express""""""",""
FRA,*,*,14%,,25,26,43.788,"""""""DHL Express""""""",""
FRA,*,*,14%,,26,27,44.52,"""""""DHL Express""""""",""
FRA,*,*,14%,,27,28,45.24,"""""""DHL Express""""""",""
FRA,*,*,14%,,28,29,45.972,"""""""DHL Express""""""",""
FRA,*,*,14%,,29,30,46.704,"""""""DHL Express""""""",""
FRA,*,*,14%,,30,31,47.928,"""""""DHL Express""""""",""
FRA,*,*,14%,,31,32,49.164,"""""""DHL Express""""""",""
FRA,*,*,14%,,32,33,50.388,"""""""DHL Express""""""",""
FRA,*,*,14%,,33,34,51.624,"""""""DHL Express""""""",""
FRA,*,*,14%,,34,35,52.848,"""""""DHL Express""""""",""
FRA,*,*,14%,,35,36,52.848,"""""""DHL Express""""""",""
FRA,*,*,14%,,36,37,55.308,"""""""DHL Express""""""",""
FRA,*,*,14%,,37,38,56.544,"""""""DHL Express""""""",""
FRA,*,*,14%,,38,39,57.768,"""""""DHL Express""""""",""
FRA,*,*,14%,,39,40,59.004,"""""""DHL Express""""""",""
FRA,*,*,14%,,40,41,60.228,"""""""DHL Express""""""",""
FRA,*,*,14%,,41,42,61.464,"""""""DHL Express""""""",""
FRA,*,*,14%,,42,43,62.688,"""""""DHL Express""""""",""
FRA,*,*,14%,,43,44,63.924,"""""""DHL Express""""""",""
FRA,*,*,14%,,44,45,65.148,"""""""DHL Express""""""",""
FRA,*,*,14%,,45,46,66.384,"""""""DHL Express""""""",""
FRA,*,*,14%,,46,47,67.608,"""""""DHL Express""""""",""
FRA,*,*,14%,,47,48,68.844,"""""""DHL Express""""""",""
FRA,*,*,14%,,48,49,70.068,"""""""DHL Express""""""",""
FRA,*,*,14%,,49,50,71.304,"""""""DHL Express""""""",""
FRA,*,*,14%,,50,51,72.792,"""""""DHL Express""""""",""
FRA,*,*,14%,,51,52,74.28,"""""""DHL Express""""""",""
FRA,*,*,14%,,52,53,75.768,"""""""DHL Express""""""",""
FRA,*,*,14%,,53,54,77.256,"""""""DHL Express""""""",""
FRA,*,*,14%,,54,55,78.744,"""""""DHL Express""""""",""
FRA,*,*,14%,,55,56,80.232,"""""""DHL Express""""""",""
FRA,*,*,14%,,56,57,81.72,"""""""DHL Express""""""",""
FRA,*,*,14%,,57,58,83.208,"""""""DHL Express""""""",""
FRA,*,*,14%,,58,59,84.696,"""""""DHL Express""""""",""
FRA,*,*,14%,,59,60,86.184,"""""""DHL Express""""""",""
FRA,*,*,14%,,60,61,87.672,"""""""DHL Express""""""",""
FRA,*,*,14%,,61,62,89.16,"""""""DHL Express""""""",""
FRA,*,*,14%,,62,63,90.648,"""""""DHL Express""""""",""
FRA,*,*,14%,,63,64,92.136,"""""""DHL Express""""""",""
FRA,*,*,14%,,64,65,93.624,"""""""DHL Express""""""",""
FRA,*,*,14%,,65,66,95.112,"""""""DHL Express""""""",""
FRA,*,*,14%,,66,67,96.6,"""""""DHL Express""""""",""
FRA,*,*,14%,,67,68,98.088,"""""""DHL Express""""""",""
FRA,*,*,14%,,68,69,99.576,"""""""DHL Express""""""",""
FRA,*,*,14%,,69,70,101.064,"""""""DHL Express""""""",""
FRA,*,*,17%,0.18,0,0.5,19.356,"""""""DHL Express""""""",""
FRA,*,*,17%,0.18,0.5,1,20.532,"""""""DHL Express""""""",""
FRA,*,*,17%,0.18,1,1.5,21.708,"""""""DHL Express""""""",""
FRA,*,*,17%,0.18,1.5,2,22.872,"""""""DHL Express""""""",""
FRA,*,*,17%,0.18,2,2.5,24.048,"""""""DHL Express""""""",""
FRA,*,*,17%,0.18,2.5,3,25.224,"""""""DHL Express""""""",""
FRA,*,*,17%,0.18,3,3.5,26.388,"""""""DHL Express""""""",""
FRA,*,*,17%,0.18,3.5,4,27.564,"""""""DHL Express""""""",""
FRA,*,*,17%,0.18,4,4.5,28.74,"""""""DHL Express""""""",""
FRA,*,*,17%,0.18,4.5,5,29.904,"""""""DHL Express""""""",""
FRA,*,*,17%,0.18,5,5.5,30.54,"""""""DHL Express""""""",""
FRA,*,*,17%,0.18,5.5,6,31.164,"""""""DHL Express""""""",""
FRA,*,*,17%,0.18,6,6.5,31.788,"""""""DHL Express""""""",""
FRA,*,*,17%,0.18,6.5,7,32.412,"""""""DHL Express""""""",""
FRA,*,*,17%,0.18,7,7.5,33.048,"""""""DHL Express""""""",""
FRA,*,*,17%,0.18,7.5,8,33.672,"""""""DHL Express""""""",""
FRA,*,*,17%,0.18,8,8.5,34.296,"""""""DHL Express""""""",""
FRA,*,*,17%,0.18,8.5,9,34.932,"""""""DHL Express""""""",""
FRA,*,*,17%,0.18,9,9.5,35.556,"""""""DHL Express""""""",""
FRA,*,*,17%,0.18,9.5,10,36.18,"""""""DHL Express""""""",""
FRA,*,*,17%,0.18,10,11,33.948,"""""""DHL Express""""""",""
FRA,*,*,17%,0.18,11,12,34.56,"""""""DHL Express""""""",""
FRA,*,*,17%,0.18,12,13,35.16,"""""""DHL Express""""""",""
FRA,*,*,17%,0.18,13,14,35.772,"""""""DHL Express""""""",""
FRA,*,*,17%,0.18,14,15,36.372,"""""""DHL Express""""""",""
FRA,*,*,17%,0.18,15,16,36.984,"""""""DHL Express""""""",""
FRA,*,*,17%,0.18,16,17,37.596,"""""""DHL Express""""""",""
FRA,*,*,17%,0.18,17,18,38.196,"""""""DHL Express""""""",""
FRA,*,*,17%,0.18,18,19,38.808,"""""""DHL Express""""""",""
FRA,*,*,17%,0.18,19,20,39.408,"""""""DHL Express""""""",""
FRA,*,*,17%,0.18,20,21,40.14,"""""""DHL Express""""""",""
