Country,Region/State,City,"Zip/Postal Code From","Zip/Postal Code To",Weight>,Weight<=,"Shipping Price","Shipping Method",Discount
AU,*,*,2880,2880,10,11,65.7,"""""""AU POST Express""""""",""
AU,*,*,2880,2880,10,11,32.3,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2880,2880,11,12,72.4,"""""""AU POST Express""""""",""
AU,*,*,2880,2880,11,12,34.6,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2880,2880,12,13,79.1,"""""""AU POST Express""""""",""
AU,*,*,2880,2880,12,13,36.9,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2880,2880,13,14,85.8,"""""""AU POST Express""""""",""
AU,*,*,2880,2880,13,14,39.2,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2880,2880,14,15,92.5,"""""""AU POST Express""""""",""
AU,*,*,2880,2880,14,15,41.5,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2880,2880,15,16,99.2,"""""""AU POST Express""""""",""
AU,*,*,2880,2880,15,16,43.8,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2880,2880,16,17,105.9,"""""""AU POST Express""""""",""
AU,*,*,2880,2880,16,17,46.1,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2880,2880,17,18,112.6,"""""""AU POST Express""""""",""
AU,*,*,2880,2880,17,18,48.4,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2880,2880,18,19,119.3,"""""""AU POST Express""""""",""
AU,*,*,2880,2880,18,19,50.7,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2880,2880,19,20,126,"""""""AU POST Express""""""",""
AU,*,*,2880,2880,19,20,53,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2880,2880,20,21,132.7,"""""""AU POST Express""""""",""
AU,*,*,2880,2880,20,21,55.3,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2880,2880,21,22,139.4,"""""""AU POST Express""""""",""
AU,*,*,2880,2880,21,22,57.6,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2881,2889,5,6,35.3,"""""""AU POST Express""""""",""
AU,*,*,2881,2889,5,6,20.4,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2881,2889,6,7,45.1,"""""""AU POST Express""""""",""
AU,*,*,2881,2889,6,7,22.3,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2881,2889,7,8,54.9,"""""""AU POST Express""""""",""
AU,*,*,2881,2889,7,8,24.2,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2881,2889,8,9,64.7,"""""""AU POST Express""""""",""
AU,*,*,2881,2889,8,9,26.1,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2881,2889,9,10,74.5,"""""""AU POST Express""""""",""
AU,*,*,2881,2889,9,10,28,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2881,2889,10,11,84.3,"""""""AU POST Express""""""",""
AU,*,*,2881,2889,10,11,29.9,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2881,2889,11,12,94.1,"""""""AU POST Express""""""",""
AU,*,*,2881,2889,11,12,31.8,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2881,2889,12,13,103.9,"""""""AU POST Express""""""",""
AU,*,*,2881,2889,12,13,33.7,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2881,2889,13,14,113.7,"""""""AU POST Express""""""",""
AU,*,*,2881,2889,13,14,35.6,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2881,2889,14,15,123.5,"""""""AU POST Express""""""",""
AU,*,*,2881,2889,14,15,37.5,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2881,2889,15,16,133.3,"""""""AU POST Express""""""",""
AU,*,*,2881,2889,15,16,39.4,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2881,2889,16,17,143.1,"""""""AU POST Express""""""",""
AU,*,*,2881,2889,16,17,41.3,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2881,2889,17,18,152.9,"""""""AU POST Express""""""",""
AU,*,*,2881,2889,17,18,43.2,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2881,2889,18,19,162.7,"""""""AU POST Express""""""",""
AU,*,*,2881,2889,18,19,45.1,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2881,2889,19,20,172.5,"""""""AU POST Express""""""",""
AU,*,*,2881,2889,19,20,47,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2881,2889,20,21,182.3,"""""""AU POST Express""""""",""
AU,*,*,2881,2889,20,21,48.9,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2881,2889,21,22,192.1,"""""""AU POST Express""""""",""
AU,*,*,2881,2889,21,22,50.8,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2890,2890,5,6,31.2,"""""""AU POST Express""""""",""
AU,*,*,2890,2890,5,6,19.9,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2890,2890,6,7,36.9,"""""""AU POST Express""""""",""
AU,*,*,2890,2890,6,7,21.3,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2890,2890,7,8,42.6,"""""""AU POST Express""""""",""
AU,*,*,2890,2890,7,8,22.7,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2890,2890,8,9,48.3,"""""""AU POST Express""""""",""
AU,*,*,2890,2890,8,9,24.1,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2890,2890,9,10,54,"""""""AU POST Express""""""",""
AU,*,*,2890,2890,9,10,25.5,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2890,2890,10,11,59.7,"""""""AU POST Express""""""",""
AU,*,*,2890,2890,10,11,26.9,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2890,2890,11,12,65.4,"""""""AU POST Express""""""",""
AU,*,*,2890,2890,11,12,28.3,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2890,2890,12,13,71.1,"""""""AU POST Express""""""",""
AU,*,*,2890,2890,12,13,29.7,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2890,2890,13,14,76.8,"""""""AU POST Express""""""",""
AU,*,*,2890,2890,13,14,31.1,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2890,2890,14,15,82.5,"""""""AU POST Express""""""",""
AU,*,*,2890,2890,14,15,32.5,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2890,2890,15,16,88.2,"""""""AU POST Express""""""",""
AU,*,*,2890,2890,15,16,33.9,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2890,2890,16,17,93.9,"""""""AU POST Express""""""",""
AU,*,*,2890,2890,16,17,35.3,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2890,2890,17,18,99.6,"""""""AU POST Express""""""",""
AU,*,*,2890,2890,17,18,36.7,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2890,2890,18,19,105.3,"""""""AU POST Express""""""",""
AU,*,*,2890,2890,18,19,38.1,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2890,2890,19,20,111,"""""""AU POST Express""""""",""
AU,*,*,2890,2890,19,20,39.5,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2890,2890,20,21,116.7,"""""""AU POST Express""""""",""
AU,*,*,2890,2890,20,21,40.9,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2890,2890,21,22,122.4,"""""""AU POST Express""""""",""
AU,*,*,2890,2890,21,22,42.3,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2891,2898,5,6,35.3,"""""""AU POST Express""""""",""
AU,*,*,2891,2898,5,6,20.4,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2891,2898,6,7,45.1,"""""""AU POST Express""""""",""
AU,*,*,2891,2898,6,7,22.3,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2891,2898,7,8,54.9,"""""""AU POST Express""""""",""
AU,*,*,2891,2898,7,8,24.2,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2891,2898,8,9,64.7,"""""""AU POST Express""""""",""
AU,*,*,2891,2898,8,9,26.1,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2891,2898,9,10,74.5,"""""""AU POST Express""""""",""
AU,*,*,2891,2898,9,10,28,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2891,2898,10,11,84.3,"""""""AU POST Express""""""",""
AU,*,*,2891,2898,10,11,29.9,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2891,2898,11,12,94.1,"""""""AU POST Express""""""",""
AU,*,*,2891,2898,11,12,31.8,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2891,2898,12,13,103.9,"""""""AU POST Express""""""",""
AU,*,*,2891,2898,12,13,33.7,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2891,2898,13,14,113.7,"""""""AU POST Express""""""",""
AU,*,*,2891,2898,13,14,35.6,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2891,2898,14,15,123.5,"""""""AU POST Express""""""",""
AU,*,*,2891,2898,14,15,37.5,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2891,2898,15,16,133.3,"""""""AU POST Express""""""",""
AU,*,*,2891,2898,15,16,39.4,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2891,2898,16,17,143.1,"""""""AU POST Express""""""",""
AU,*,*,2891,2898,16,17,41.3,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2891,2898,17,18,152.9,"""""""AU POST Express""""""",""
AU,*,*,2891,2898,17,18,43.2,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2891,2898,18,19,162.7,"""""""AU POST Express""""""",""
AU,*,*,2891,2898,18,19,45.1,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2891,2898,19,20,172.5,"""""""AU POST Express""""""",""
AU,*,*,2891,2898,19,20,47,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2891,2898,20,21,182.3,"""""""AU POST Express""""""",""
AU,*,*,2891,2898,20,21,48.9,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2891,2898,21,22,192.1,"""""""AU POST Express""""""",""
AU,*,*,2891,2898,21,22,50.8,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2900,2999,5,6,35.3,"""""""AU POST Express""""""",""
AU,*,*,2900,2999,5,6,20.4,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2900,2999,6,7,45.1,"""""""AU POST Express""""""",""
AU,*,*,2900,2999,6,7,22.3,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2900,2999,7,8,54.9,"""""""AU POST Express""""""",""
AU,*,*,2900,2999,7,8,24.2,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2900,2999,8,9,64.7,"""""""AU POST Express""""""",""
AU,*,*,2900,2999,8,9,26.1,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2900,2999,9,10,74.5,"""""""AU POST Express""""""",""
AU,*,*,2900,2999,9,10,28,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2900,2999,10,11,84.3,"""""""AU POST Express""""""",""
AU,*,*,2900,2999,10,11,29.9,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2900,2999,11,12,94.1,"""""""AU POST Express""""""",""
AU,*,*,2900,2999,11,12,31.8,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2900,2999,12,13,103.9,"""""""AU POST Express""""""",""
AU,*,*,2900,2999,12,13,33.7,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2900,2999,13,14,113.7,"""""""AU POST Express""""""",""
AU,*,*,2900,2999,13,14,35.6,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2900,2999,14,15,123.5,"""""""AU POST Express""""""",""
AU,*,*,2900,2999,14,15,37.5,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2900,2999,15,16,133.3,"""""""AU POST Express""""""",""
AU,*,*,2900,2999,15,16,39.4,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2900,2999,16,17,143.1,"""""""AU POST Express""""""",""
AU,*,*,2900,2999,16,17,41.3,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2900,2999,17,18,152.9,"""""""AU POST Express""""""",""
AU,*,*,2900,2999,17,18,43.2,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2900,2999,18,19,162.7,"""""""AU POST Express""""""",""
AU,*,*,2900,2999,18,19,45.1,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2900,2999,19,20,172.5,"""""""AU POST Express""""""",""
AU,*,*,2900,2999,19,20,47,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2900,2999,20,21,182.3,"""""""AU POST Express""""""",""
AU,*,*,2900,2999,20,21,48.9,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,2900,2999,21,22,192.1,"""""""AU POST Express""""""",""
AU,*,*,2900,2999,21,22,50.8,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,3000,3220,5,6,25.6,"""""""AU POST Express""""""",""
AU,*,*,3000,3220,5,6,18.6,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,3000,3220,6,7,25.7,"""""""AU POST Express""""""",""
AU,*,*,3000,3220,6,7,18.7,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,3000,3220,7,8,25.8,"""""""AU POST Express""""""",""
AU,*,*,3000,3220,7,8,18.8,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,3000,3220,8,9,25.9,"""""""AU POST Express""""""",""
AU,*,*,3000,3220,8,9,18.9,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,3000,3220,9,10,26,"""""""AU POST Express""""""",""
AU,*,*,3000,3220,9,10,19,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,3000,3220,10,11,26.1,"""""""AU POST Express""""""",""
AU,*,*,3000,3220,10,11,19.1,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,3000,3220,11,12,26.2,"""""""AU POST Express""""""",""
AU,*,*,3000,3220,11,12,19.2,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,3000,3220,12,13,26.3,"""""""AU POST Express""""""",""
AU,*,*,3000,3220,12,13,19.3,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,3000,3220,13,14,26.4,"""""""AU POST Express""""""",""
AU,*,*,3000,3220,13,14,19.4,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,3000,3220,14,15,26.5,"""""""AU POST Express""""""",""
AU,*,*,3000,3220,14,15,19.5,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,3000,3220,15,16,26.6,"""""""AU POST Express""""""",""
AU,*,*,3000,3220,15,16,19.6,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,3000,3220,16,17,26.7,"""""""AU POST Express""""""",""
AU,*,*,3000,3220,16,17,19.7,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,3000,3220,17,18,26.8,"""""""AU POST Express""""""",""
AU,*,*,3000,3220,17,18,19.8,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,3000,3220,18,19,26.9,"""""""AU POST Express""""""",""
AU,*,*,3000,3220,18,19,19.9,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,3000,3220,19,20,27,"""""""AU POST Express""""""",""
AU,*,*,3000,3220,19,20,20,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,3000,3220,20,21,27.1,"""""""AU POST Express""""""",""
AU,*,*,3000,3220,20,21,20.1,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,3000,3220,21,22,27.2,"""""""AU POST Express""""""",""
AU,*,*,3000,3220,21,22,20.2,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,3221,3334,5,6,27.15,"""""""AU POST Express""""""",""
AU,*,*,3221,3334,5,6,20.1,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,3221,3334,6,7,28.8,"""""""AU POST Express""""""",""
AU,*,*,3221,3334,6,7,21.7,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,3221,3334,7,8,30.45,"""""""AU POST Express""""""",""
AU,*,*,3221,3334,7,8,23.3,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,3221,3334,8,9,32.1,"""""""AU POST Express""""""",""
AU,*,*,3221,3334,8,9,24.9,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,3221,3334,9,10,33.75,"""""""AU POST Express""""""",""
AU,*,*,3221,3334,9,10,26.5,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,3221,3334,10,11,35.4,"""""""AU POST Express""""""",""
AU,*,*,3221,3334,10,11,28.1,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,3221,3334,11,12,37.05,"""""""AU POST Express""""""",""
AU,*,*,3221,3334,11,12,29.7,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,3221,3334,12,13,38.7,"""""""AU POST Express""""""",""
AU,*,*,3221,3334,12,13,31.3,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,3221,3334,13,14,40.35,"""""""AU POST Express""""""",""
AU,*,*,3221,3334,13,14,32.9,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,3221,3334,14,15,42,"""""""AU POST Express""""""",""
AU,*,*,3221,3334,14,15,34.5,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,3221,3334,15,16,43.65,"""""""AU POST Express""""""",""
AU,*,*,3221,3334,15,16,36.1,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,3221,3334,16,17,45.3,"""""""AU POST Express""""""",""
AU,*,*,3221,3334,16,17,37.7,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,3221,3334,17,18,46.95,"""""""AU POST Express""""""",""
AU,*,*,3221,3334,17,18,39.3,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,3221,3334,18,19,48.6,"""""""AU POST Express""""""",""
AU,*,*,3221,3334,18,19,40.9,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,3221,3334,19,20,50.25,"""""""AU POST Express""""""",""
AU,*,*,3221,3334,19,20,42.5,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,3221,3334,20,21,51.9,"""""""AU POST Express""""""",""
AU,*,*,3221,3334,20,21,44.1,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,3221,3334,21,22,53.55,"""""""AU POST Express""""""",""
AU,*,*,3221,3334,21,22,45.7,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,3335,3341,5,6,25.6,"""""""AU POST Express""""""",""
AU,*,*,3335,3341,5,6,18.6,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,3335,3341,6,7,25.7,"""""""AU POST Express""""""",""
AU,*,*,3335,3341,6,7,18.7,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,3335,3341,7,8,25.8,"""""""AU POST Express""""""",""
AU,*,*,3335,3341,7,8,18.8,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,3335,3341,8,9,25.9,"""""""AU POST Express""""""",""
AU,*,*,3335,3341,8,9,18.9,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,3335,3341,9,10,26,"""""""AU POST Express""""""",""
AU,*,*,3335,3341,9,10,19,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,3335,3341,10,11,26.1,"""""""AU POST Express""""""",""
AU,*,*,3335,3341,10,11,19.1,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,3335,3341,11,12,26.2,"""""""AU POST Express""""""",""
AU,*,*,3335,3341,11,12,19.2,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,3335,3341,12,13,26.3,"""""""AU POST Express""""""",""
AU,*,*,3335,3341,12,13,19.3,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,3335,3341,13,14,26.4,"""""""AU POST Express""""""",""
AU,*,*,3335,3341,13,14,19.4,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,3335,3341,14,15,26.5,"""""""AU POST Express""""""",""
AU,*,*,3335,3341,14,15,19.5,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,3335,3341,15,16,26.6,"""""""AU POST Express""""""",""
AU,*,*,3335,3341,15,16,19.6,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,3335,3341,16,17,26.7,"""""""AU POST Express""""""",""
AU,*,*,3335,3341,16,17,19.7,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,3335,3341,17,18,26.8,"""""""AU POST Express""""""",""
AU,*,*,3335,3341,17,18,19.8,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,3335,3341,18,19,26.9,"""""""AU POST Express""""""",""
AU,*,*,3335,3341,18,19,19.9,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,3335,3341,19,20,27,"""""""AU POST Express""""""",""
AU,*,*,3335,3341,19,20,20,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,3335,3341,20,21,27.1,"""""""AU POST Express""""""",""
AU,*,*,3335,3341,20,21,20.1,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,3335,3341,21,22,27.2,"""""""AU POST Express""""""",""
AU,*,*,3335,3341,21,22,20.2,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,3342,3424,5,6,27.15,"""""""AU POST Express""""""",""
AU,*,*,3342,3424,5,6,20.1,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,3342,3424,6,7,28.8,"""""""AU POST Express""""""",""
AU,*,*,3342,3424,6,7,21.7,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,3342,3424,7,8,30.45,"""""""AU POST Express""""""",""
AU,*,*,3342,3424,7,8,23.3,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,3342,3424,8,9,32.1,"""""""AU POST Express""""""",""
AU,*,*,3342,3424,8,9,24.9,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,3342,3424,9,10,33.75,"""""""AU POST Express""""""",""
AU,*,*,3342,3424,9,10,26.5,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,3342,3424,10,11,35.4,"""""""AU POST Express""""""",""
AU,*,*,3342,3424,10,11,28.1,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,3342,3424,11,12,37.05,"""""""AU POST Express""""""",""
AU,*,*,3342,3424,11,12,29.7,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,3342,3424,12,13,38.7,"""""""AU POST Express""""""",""
AU,*,*,3342,3424,12,13,31.3,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,3342,3424,13,14,40.35,"""""""AU POST Express""""""",""
AU,*,*,3342,3424,13,14,32.9,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,3342,3424,14,15,42,"""""""AU POST Express""""""",""
AU,*,*,3342,3424,14,15,34.5,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,3342,3424,15,16,43.65,"""""""AU POST Express""""""",""
AU,*,*,3342,3424,15,16,36.1,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,3342,3424,16,17,45.3,"""""""AU POST Express""""""",""
AU,*,*,3342,3424,16,17,37.7,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,3342,3424,17,18,46.95,"""""""AU POST Express""""""",""
AU,*,*,3342,3424,17,18,39.3,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,3342,3424,18,19,48.6,"""""""AU POST Express""""""",""
AU,*,*,3342,3424,18,19,40.9,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,3342,3424,19,20,50.25,"""""""AU POST Express""""""",""
AU,*,*,3342,3424,19,20,42.5,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,3342,3424,20,21,51.9,"""""""AU POST Express""""""",""
AU,*,*,3342,3424,20,21,44.1,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,3342,3424,21,22,53.55,"""""""AU POST Express""""""",""
AU,*,*,3342,3424,21,22,45.7,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,3425,3443,5,6,25.6,"""""""AU POST Express""""""",""
AU,*,*,3425,3443,5,6,18.6,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,3425,3443,6,7,25.7,"""""""AU POST Express""""""",""
AU,*,*,3425,3443,6,7,18.7,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,3425,3443,7,8,25.8,"""""""AU POST Express""""""",""
AU,*,*,3425,3443,7,8,18.8,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,3425,3443,8,9,25.9,"""""""AU POST Express""""""",""
AU,*,*,3425,3443,8,9,18.9,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,3425,3443,9,10,26,"""""""AU POST Express""""""",""
AU,*,*,3425,3443,9,10,19,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,3425,3443,10,11,26.1,"""""""AU POST Express""""""",""
AU,*,*,3425,3443,10,11,19.1,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,3425,3443,11,12,26.2,"""""""AU POST Express""""""",""
AU,*,*,3425,3443,11,12,19.2,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,3425,3443,12,13,26.3,"""""""AU POST Express""""""",""
AU,*,*,3425,3443,12,13,19.3,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,3425,3443,13,14,26.4,"""""""AU POST Express""""""",""
AU,*,*,3425,3443,13,14,19.4,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,3425,3443,14,15,26.5,"""""""AU POST Express""""""",""
AU,*,*,3425,3443,14,15,19.5,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,3425,3443,15,16,26.6,"""""""AU POST Express""""""",""
AU,*,*,3425,3443,15,16,19.6,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,3425,3443,16,17,26.7,"""""""AU POST Express""""""",""
AU,*,*,3425,3443,16,17,19.7,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,3425,3443,17,18,26.8,"""""""AU POST Express""""""",""
AU,*,*,3425,3443,17,18,19.8,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,3425,3443,18,19,26.9,"""""""AU POST Express""""""",""
AU,*,*,3425,3443,18,19,19.9,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,3425,3443,19,20,27,"""""""AU POST Express""""""",""
AU,*,*,3425,3443,19,20,20,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,3425,3443,20,21,27.1,"""""""AU POST Express""""""",""
AU,*,*,3425,3443,20,21,20.1,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,3425,3443,21,22,27.2,"""""""AU POST Express""""""",""
AU,*,*,3425,3443,21,22,20.2,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,3444,3688,5,6,27.15,"""""""AU POST Express""""""",""
AU,*,*,3444,3688,5,6,20.1,"""""""AU POST Standard (Monday-Friday)""""""",""
AU,*,*,3444,3688,6,7,28.8,"""""""AU POST Express""""""",""
